TIME,GEO,UNIT,PURPOSE,DURATION,PARTNER,Value,Flag and Footnotes
2017,Switzerland,Number,"Professional, business",1 night or over,Europe,"1,274,775",
2017,Switzerland,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"837,723",
2017,Switzerland,Number,"Professional, business",From 1 to 3 nights,Europe,"1,051,921",
2017,Switzerland,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"663,350",
2017,Switzerland,Number,"Professional, business",4 nights or over,Europe,"222,854",u
2017,Switzerland,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"174,373",u
2017,Switzerland,Number,Visits to friends and relatives,1 night or over,Europe,:,
2017,Switzerland,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2017,Switzerland,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2017,Switzerland,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2017,Switzerland,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2017,Switzerland,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Total,1 night or over,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Total,1 night or over,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Total,From 1 to 3 nights,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Total,4 nights or over,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Total,4 nights or over,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Personal reasons,1 night or over,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Personal reasons,From 1 to 3 nights,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Personal reasons,4 nights or over,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,"Professional, business",1 night or over,Europe,:,
2018,European Union - 27 countries (from 2020),Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,"Professional, business",From 1 to 3 nights,Europe,:,
2018,European Union - 27 countries (from 2020),Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,"Professional, business",4 nights or over,Europe,:,
2018,European Union - 27 countries (from 2020),Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Visits to friends and relatives,1 night or over,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2018,European Union - 27 countries (from 2020),Number,Visits to friends and relatives,4 nights or over,Europe,:,
2018,European Union - 27 countries (from 2020),Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2018,Belgium,Number,Total,1 night or over,Europe,"15,556,273",
2018,Belgium,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"15,018,145",
2018,Belgium,Number,Total,From 1 to 3 nights,Europe,"6,999,154",
2018,Belgium,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"6,920,566",
2018,Belgium,Number,Total,4 nights or over,Europe,"8,557,120",
2018,Belgium,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"8,097,578",
2018,Belgium,Number,Personal reasons,1 night or over,Europe,"14,321,150",
2018,Belgium,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"13,871,057",
2018,Belgium,Number,Personal reasons,From 1 to 3 nights,Europe,"6,171,320",
2018,Belgium,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"6,119,748",
2018,Belgium,Number,Personal reasons,4 nights or over,Europe,"8,149,829",
2018,Belgium,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"7,751,309",
2018,Belgium,Number,"Professional, business",1 night or over,Europe,"1,235,124",
2018,Belgium,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"1,147,088",
2018,Belgium,Number,"Professional, business",From 1 to 3 nights,Europe,"827,834",
2018,Belgium,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"800,819",
2018,Belgium,Number,"Professional, business",4 nights or over,Europe,"407,290",
2018,Belgium,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"346,269",
2018,Belgium,Number,Visits to friends and relatives,1 night or over,Europe,:,
2018,Belgium,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2018,Belgium,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2018,Belgium,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2018,Belgium,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2018,Belgium,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2018,Bulgaria,Number,Total,1 night or over,Europe,"5,060,042",
2018,Bulgaria,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"4,741,628",
2018,Bulgaria,Number,Total,From 1 to 3 nights,Europe,"2,747,570",
2018,Bulgaria,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"2,615,831",
2018,Bulgaria,Number,Total,4 nights or over,Europe,"2,312,472",
2018,Bulgaria,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"2,125,797",
2018,Bulgaria,Number,Personal reasons,1 night or over,Europe,"4,865,946",
2018,Bulgaria,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"4,556,216",
2018,Bulgaria,Number,Personal reasons,From 1 to 3 nights,Europe,"2,619,509",
2018,Bulgaria,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"2,491,806",
2018,Bulgaria,Number,Personal reasons,4 nights or over,Europe,"2,246,436",
2018,Bulgaria,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"2,064,410",
2018,Bulgaria,Number,"Professional, business",1 night or over,Europe,"194,096",
2018,Bulgaria,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"185,412",
2018,Bulgaria,Number,"Professional, business",From 1 to 3 nights,Europe,"128,061",
2018,Bulgaria,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"124,025",
2018,Bulgaria,Number,"Professional, business",4 nights or over,Europe,"66,036",u
2018,Bulgaria,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"61,387",u
2018,Bulgaria,Number,Visits to friends and relatives,1 night or over,Europe,:,
2018,Bulgaria,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2018,Bulgaria,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2018,Bulgaria,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2018,Bulgaria,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2018,Bulgaria,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2018,Czechia,Number,Total,1 night or over,Europe,"33,858,052",
2018,Czechia,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"33,439,648",
2018,Czechia,Number,Total,From 1 to 3 nights,Europe,"21,368,541",
2018,Czechia,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"21,305,812",
2018,Czechia,Number,Total,4 nights or over,Europe,"12,489,511",
2018,Czechia,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"12,133,836",
2018,Czechia,Number,Personal reasons,1 night or over,Europe,"32,495,452",
2018,Czechia,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"32,120,975",
2018,Czechia,Number,Personal reasons,From 1 to 3 nights,Europe,"20,293,973",
2018,Czechia,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"20,258,309",
2018,Czechia,Number,Personal reasons,4 nights or over,Europe,"12,201,479",
2018,Czechia,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"11,862,667",
2018,Czechia,Number,"Professional, business",1 night or over,Europe,"1,362,600",
2018,Czechia,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"1,318,673",
2018,Czechia,Number,"Professional, business",From 1 to 3 nights,Europe,"1,074,568",
2018,Czechia,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"1,047,504",
2018,Czechia,Number,"Professional, business",4 nights or over,Europe,"288,033",
2018,Czechia,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"271,169",
2018,Czechia,Number,Visits to friends and relatives,1 night or over,Europe,:,
2018,Czechia,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2018,Czechia,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2018,Czechia,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2018,Czechia,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2018,Czechia,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2018,Denmark,Number,Total,1 night or over,Europe,"18,290,643",
2018,Denmark,Number,Total,1 night or over,European Union - 28 countries (2013-2020),"17,822,682",
2018,Denmark,Number,Total,From 1 to 3 nights,Europe,"10,353,373",
2018,Denmark,Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"10,204,098",
2018,Denmark,Number,Total,4 nights or over,Europe,"7,937,270",
2018,Denmark,Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"7,618,585",
2018,Denmark,Number,Personal reasons,1 night or over,Europe,"14,764,657",
2018,Denmark,Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"14,357,143",
2018,Denmark,Number,Personal reasons,From 1 to 3 nights,Europe,"7,586,594",
2018,Denmark,Number,Personal reasons,From 1 to 3 nights,European Union - 28 countries (2013-2020),"7,464,418",
2018,Denmark,Number,Personal reasons,4 nights or over,Europe,"7,178,063",
2018,Denmark,Number,Personal reasons,4 nights or over,European Union - 28 countries (2013-2020),"6,892,726",
2018,Denmark,Number,"Professional, business",1 night or over,Europe,"3,525,985",
2018,Denmark,Number,"Professional, business",1 night or over,European Union - 28 countries (2013-2020),"3,465,539",
2018,Denmark,Number,"Professional, business",From 1 to 3 nights,Europe,"2,766,779",
2018,Denmark,Number,"Professional, business",From 1 to 3 nights,European Union - 28 countries (2013-2020),"2,739,680",
2018,Denmark,Number,"Professional, business",4 nights or over,Europe,"759,207",
2018,Denmark,Number,"Professional, business",4 nights or over,European Union - 28 countries (2013-2020),"725,859",
2018,Denmark,Number,Visits to friends and relatives,1 night or over,Europe,:,
2018,Denmark,Number,Visits to friends and relatives,1 night or over,European Union - 28 countries (2013-2020),:,
2018,Denmark,Number,Visits to friends and relatives,From 1 to 3 nights,Europe,:,
2018,Denmark,Number,Visits to friends and relatives,From 1 to 3 nights,European Union - 28 countries (2013-2020),:,
2018,Denmark,Number,Visits to friends and relatives,4 nights or over,Europe,:,
2018,Denmark,Number,Visits to friends and relatives,4 nights or over,European Union - 28 countries (2013-2020),:,
2018,Germany (until 1990 former territory of the FRG),Number,Total,1 night or over,Europe,"252,784,774",
2018,Germany (until 1990 former territory of the FRG),Number,Total,1 night or over,European Union - 28 countries (2013-2020),"241,896,879",
2018,Germany (until 1990 former territory of the FRG),Number,Total,From 1 to 3 nights,Europe,"131,551,291",
2018,Germany (until 1990 former territory of the FRG),Number,Total,From 1 to 3 nights,European Union - 28 countries (2013-2020),"129,279,603",
2018,Germany (until 1990 former territory of the FRG),Number,Total,4 nights or over,Europe,"121,233,482",
2018,Germany (until 1990 former territory of the FRG),Number,Total,4 nights or over,European Union - 28 countries (2013-2020),"112,617,276",
2018,Germany (until 1990 former territory of the FRG),Number,Personal reasons,1 night or over,Europe,"212,757,286",
2018,Germany (until 1990 former territory of the FRG),Number,Personal reasons,1 night or over,European Union - 28 countries (2013-2020),"203,080,689",
2018,Germany (until 1990 former territory of the FRG),Number,Personal reasons,From 1 to 3 nights,Europe,"100,999,239",
